education_node_id,textbook_id,deleted_at
1641,8,
99,8,
460,8,
461,8,
1642,8,
1643,8,
1644,8,
101,8,
1645,8,
286,8,
288,8,
1569,8,
1600,8,
1646,8,
91,8,
1647,8,
92,8,
449,8,
1648,8,
1649,8,
283,8,
247,8,
166,8,
255,8,
139,8,
281,8,
1742,12,
1650,8,2026-03-12 00:07:42.509+00
300,8,
318,8,
1651,8,
1652,8,
1653,8,
1654,8,
1655,8,
156,8,
157,8,
1656,8,
1657,8,
1658,8,
1659,8,
1660,8,
1661,8,
1662,8,
321,8,
1663,8,
290,8,
289,8,
1624,8,
1625,8,
191,8,
189,8,
188,8,
192,8,
194,8,
1626,8,
1627,8,
196,8,
200,8,
1664,8,
1665,8,
293,8,
121,8,
183,8,
186,8,
180,8,
182,8,
532,8,
1630,8,
1666,8,
1070,8,
73,8,
1632,8,
1667,8,
1633,8,
1668,8,
197,8,
1669,8,
1634,8,
201,8,
1670,8,
204,8,
139,8,
405,8,
410,8,
401,8,
1671,8,
1672,8,
407,8,
409,8,
421,8,
1673,8,
404,8,
1674,8,
1675,8,
167,8,
1676,8,
411,8,
412,8,
1677,8,
1678,8,
1679,8,
1680,8,
1681,8,
1682,8,
1683,8,
1684,8,
1685,8,
1686,8,
1687,8,
1688,8,
1689,8,
132,8,
189,8,
194,8,
356,8,
361,8,
1690,8,
1691,8,
1692,8,
532,8,
360,8,
355,8,
1693,8,
179,8,
315,8,
537,8,
781,8,
1694,8,
1695,8,
1696,8,
1697,8,
1698,8,
1699,8,
1700,8,
1701,8,
1702,8,
1703,8,
249,12,
71,1,
72,1,
73,1,
74,1,
75,1,
76,1,
77,1,
78,1,
79,1,
80,1,
81,1,
82,1,
83,1,
84,1,
85,1,
86,1,
87,1,
88,1,
89,1,
90,1,
91,1,
92,1,
93,1,
94,1,
95,1,2025-11-13 19:10:52.483+00
96,1,
97,1,
98,1,
99,1,
100,1,
101,1,
102,1,
103,1,
104,1,
105,1,
106,1,
108,1,2025-11-13 21:04:41.277+00
111,1,2025-11-13 21:05:17.854+00
107,1,2025-11-13 21:06:18.379+00
109,1,2025-11-13 21:06:19.711+00
110,1,2025-11-13 21:06:22.982+00
112,1,
113,1,
114,1,
115,1,2025-11-13 21:08:23.799+00
116,1,
117,1,
118,1,
119,1,
120,1,
121,1,
256,1,2026-03-12 17:39:40.539+00
122,1,
124,1,
125,1,
126,1,
127,1,
123,1,2025-11-13 21:09:18.08+00
128,1,
129,1,
130,1,
131,1,
132,1,
133,1,
134,1,
135,1,
136,1,
137,1,
138,1,
139,1,
140,1,
1161,5,
142,1,
143,1,
144,1,
145,1,
146,1,
147,1,
148,1,
149,1,
150,1,
152,1,
153,1,2025-11-13 21:19:32.999+00
151,1,2025-11-13 21:19:35.967+00
154,1,
155,1,
156,1,
157,1,
158,1,
159,1,
160,1,
161,1,
162,1,
163,1,2025-11-14 16:21:06.538+00
164,1,2025-11-14 16:21:10.595+00
165,1,2025-11-14 16:21:12.631+00
166,1,
167,1,
168,1,
169,1,
170,1,
171,1,
172,1,
173,1,
174,1,
175,1,
176,1,
177,1,
178,1,
179,1,
180,1,
181,1,
182,1,
183,1,
184,1,
185,1,
186,1,
187,1,
188,1,
189,1,
190,1,
191,1,
192,1,
193,1,
194,1,
195,1,
196,1,
197,1,
198,1,
199,1,
200,1,
201,1,
202,1,
203,1,
204,1,
205,1,
206,1,2025-11-15 19:53:00.806+00
207,1,2025-11-15 19:53:01.186+00
208,1,2025-11-15 19:53:01.563+00
209,1,2025-11-15 19:53:01.9+00
210,1,2025-11-15 19:53:02.241+00
211,1,2025-11-15 19:53:02.59+00
212,1,2025-11-15 19:53:02.994+00
213,1,2025-11-15 19:53:03.287+00
214,1,2025-11-15 19:53:03.675+00
216,1,2025-11-15 19:53:04.265+00
217,1,2025-11-15 19:53:04.611+00
218,1,2025-11-15 19:53:05.027+00
220,1,2025-11-15 19:53:05.696+00
221,1,2025-11-15 19:53:06.044+00
70,1,2025-11-15 19:53:06.348+00
222,1,2025-11-15 19:53:06.648+00
223,1,2025-11-15 19:53:09.674+00
224,1,2025-11-15 19:53:09.961+00
225,1,2025-11-15 19:53:10.262+00
239,1,2025-11-15 19:53:03.973+00
219,1,2025-11-15 19:53:05.328+00
230,1,2025-11-15 19:53:06.963+00
231,1,2025-11-15 19:53:07.257+00
232,1,2025-11-15 19:53:07.552+00
233,1,2025-11-15 19:53:07.848+00
234,1,2025-11-15 19:53:08.132+00
235,1,2025-11-15 19:53:08.421+00
236,1,2025-11-15 19:53:08.799+00
237,1,2025-11-15 19:53:09.092+00
238,1,2025-11-15 19:53:09.39+00
226,1,2025-11-15 19:53:10.54+00
227,1,2025-11-15 19:53:10.835+00
228,1,2025-11-15 19:53:11.116+00
229,1,2025-11-15 19:53:11.382+00
240,1,
241,1,
242,1,
243,1,
244,1,
245,1,
246,1,
247,1,
248,1,
249,1,
250,1,
251,1,
252,1,
253,1,
254,1,
255,1,
256,1,
257,1,
278,1,
279,1,
280,1,
159,1,
281,1,
282,1,
283,1,
284,1,
285,1,
286,1,
287,1,
288,1,
289,1,
290,1,
291,1,
292,1,
186,1,
293,1,
121,1,
248,1,
180,1,
294,1,
295,1,
296,1,
297,1,
298,1,
299,1,
300,1,
301,1,
302,1,
303,1,
304,1,
305,1,
306,1,
129,1,
307,1,
308,1,
137,1,
309,1,
310,1,
311,1,
312,1,
313,1,
314,1,
315,1,
316,1,
317,1,
289,1,
290,1,
318,1,
319,1,
320,1,
321,1,
157,1,
156,1,
322,1,
323,1,
324,1,
325,1,
326,1,
327,1,
328,1,
329,1,
330,1,
331,1,
332,1,
333,1,
334,1,
335,1,
336,1,
337,1,
338,1,
339,1,
340,1,
341,1,
342,1,
343,1,
293,1,
344,1,
345,1,
346,1,
347,1,
348,1,
349,1,
350,1,
289,1,
290,1,
351,1,
352,1,
353,1,
179,1,
354,1,
355,1,
356,1,
357,1,
358,1,
359,1,
360,1,
361,1,
362,1,
363,1,
364,1,
365,1,
366,1,
367,1,
368,3,
369,3,
370,3,
371,3,
372,3,
373,3,
374,3,
375,3,
376,3,
112,3,
377,3,
378,3,
379,3,
380,3,
381,3,
382,3,
383,3,
384,3,
385,3,
386,3,
387,3,
388,3,
389,3,
390,3,
391,3,
392,3,
393,3,
394,3,
395,3,
396,3,
397,3,
398,3,
399,3,
400,3,
401,3,
402,3,
403,3,
404,3,
405,3,
406,3,
407,3,
408,3,
409,3,
410,3,
411,3,
412,3,
413,3,
414,3,
415,3,
416,3,
417,3,
418,3,
419,3,
420,3,
421,3,
422,3,
423,3,
424,3,
425,3,
426,3,
427,3,
428,3,
429,3,
430,3,
431,3,
432,3,
433,3,
434,3,
435,3,
436,3,
437,3,
178,3,
438,3,
1162,5,
440,3,
441,3,
442,3,
443,3,
444,3,
445,3,
446,3,
447,3,
448,3,
449,3,
450,3,
451,3,
452,3,
453,3,
454,3,
455,3,
456,3,
457,3,
458,3,
459,3,
460,3,
461,3,
462,3,
463,3,
464,3,
465,3,
466,3,
467,3,
468,3,
469,3,
470,3,
471,3,
472,3,
473,3,
474,3,
475,3,
476,3,
477,3,
478,3,
479,3,
480,3,
481,3,
482,3,
483,3,
484,3,
485,3,
486,3,
487,3,
488,3,
489,3,
490,3,
491,3,
492,3,
493,3,
494,3,
495,3,
496,3,
497,3,
498,3,
499,3,
500,3,
501,3,
502,3,
503,3,
504,3,
505,3,
506,3,
507,3,
508,3,
509,3,
510,3,
511,3,
512,3,
513,3,
514,3,
86,3,
515,3,
160,3,
83,3,
516,3,
517,3,
518,3,
519,3,
520,3,
521,3,
522,3,
523,3,
524,3,
525,3,
526,3,
527,3,
528,3,
529,3,
530,3,
531,3,
532,3,
533,3,
534,3,
535,3,
536,3,
537,3,
322,3,
538,3,
113,3,
539,3,
135,3,
134,3,
540,3,
541,3,
542,3,
543,3,
544,3,
545,3,
546,3,
547,3,
548,3,
549,3,
550,3,
551,3,
552,3,
553,3,
554,3,
555,3,
556,3,
557,3,
558,3,
559,3,
560,3,
561,3,
562,3,
85,3,
563,3,
564,3,
565,3,
566,3,
439,3,2025-11-22 18:05:48.509+00
439,3,2025-11-22 18:05:48.519+00
567,3,2025-11-22 18:05:50.438+00
568,3,
569,3,
570,3,
571,3,
572,3,
573,3,
574,3,
575,3,
576,3,
577,3,
578,3,
579,3,
71,3,
580,3,
581,3,
582,3,
583,3,
584,3,
585,3,
586,3,
587,3,
588,3,
589,3,
590,3,
591,3,
592,3,
593,3,
594,3,
595,3,
596,3,
597,3,
598,3,
599,3,
600,3,
601,3,
602,3,
603,3,
129,3,
604,3,
605,3,
606,3,
607,3,
608,3,
609,3,
610,3,
611,3,
612,3,
613,3,
614,3,
615,3,
616,3,
617,3,
618,3,
96,3,
170,3,
619,3,
620,3,
621,3,
550,3,
622,3,
623,3,
624,3,
625,3,
626,3,
627,3,
628,3,
629,3,
630,3,
631,3,
632,3,
637,3,2025-11-22 18:23:19.15+00
638,3,2025-11-22 18:23:20.288+00
639,3,2025-11-22 18:23:21.632+00
640,3,2025-11-22 18:23:23.73+00
641,3,2025-11-22 18:23:24.864+00
642,3,2025-11-22 18:23:25.586+00
643,3,2025-11-22 18:23:26.132+00
644,3,2025-11-22 18:23:27.056+00
645,3,2025-11-22 18:23:27.696+00
646,3,2025-11-22 18:23:28.25+00
633,3,2025-11-22 18:23:35.287+00
634,3,2025-11-22 18:23:36.02+00
635,3,2025-11-22 18:23:37.679+00
636,3,2025-11-22 18:23:44.527+00
647,3,
648,3,
649,3,
650,3,
651,3,
652,3,
653,3,
654,3,
655,3,
656,3,
657,3,
658,3,
659,3,
660,3,
661,3,
662,3,
663,3,
664,3,
665,3,
666,3,
667,3,
668,3,
669,3,
670,4,
330,4,
530,4,
671,4,
328,4,
456,4,
138,4,
170,4,
672,4,
171,4,
368,4,
135,4,
112,4,
434,4,
673,4,
674,4,
675,4,
676,4,
677,4,
678,4,
679,4,
680,4,
681,4,
682,4,
683,4,
684,4,
685,4,
686,4,
687,4,
688,4,
689,4,2025-11-23 01:59:15.518+00
692,4,2025-11-23 01:59:16.991+00
693,4,2025-11-23 01:59:17.678+00
690,4,2025-11-23 01:59:18.43+00
708,4,2025-11-23 01:59:20.755+00
707,4,2025-11-23 01:59:22.441+00
706,4,2025-11-23 01:59:24.587+00
705,4,2025-11-23 01:59:26.249+00
691,4,2025-11-23 01:59:29.33+00
694,4,2025-11-23 01:59:30.339+00
696,4,2025-11-23 01:59:30.672+00
701,4,2025-11-23 01:59:32.171+00
703,4,2025-11-23 01:59:32.783+00
704,4,2025-11-23 01:59:34.227+00
702,4,2025-11-23 01:59:35.011+00
699,4,2025-11-23 01:59:35.579+00
698,4,2025-11-23 01:59:37.012+00
697,4,2025-11-23 01:59:37.612+00
695,4,2025-11-23 01:59:39.552+00
709,4,
279,4,
710,4,
118,4,
408,4,
557,4,
577,4,
169,4,
711,4,
514,4,
712,4,
475,4,
299,4,
402,4,
588,4,
713,4,
714,4,
715,4,
322,4,
559,4,
716,4,
717,4,
718,4,
507,4,
719,4,
720,4,
721,4,
722,4,
723,4,
724,4,
725,4,
726,4,
727,4,
728,4,
582,4,
729,4,
730,4,
731,4,
732,4,
733,4,
734,4,
735,4,
736,4,
737,4,
738,4,
568,4,
739,4,
740,4,
741,4,2025-11-23 23:33:30.458+00
742,4,2025-11-23 23:33:50.298+00
577,4,
284,4,
376,4,
183,4,
372,4,
743,4,
744,4,
745,4,
746,4,
344,4,
747,4,
453,4,
385,4,
748,4,
457,4,
83,4,
84,4,
749,4,
750,4,
709,4,
751,4,
752,4,
753,4,
754,4,
755,4,
756,4,
757,4,
758,4,
759,4,
760,4,
761,4,
762,4,
763,4,
764,4,
765,4,
766,4,
767,4,
768,4,
769,4,
770,4,
771,4,
772,4,
773,4,
774,4,
775,4,
776,4,
777,4,
778,4,
386,4,
713,4,
537,4,
295,4,
779,4,
780,4,
370,4,
781,4,
782,4,
783,4,
784,4,
785,4,
786,4,
787,4,
788,4,
789,4,
790,4,
791,4,
792,4,
793,4,
794,4,
795,4,
581,4,
796,4,
797,4,
798,4,
799,4,
800,4,
801,4,
802,4,
803,4,
804,4,
805,4,
128,4,
129,4,
806,4,
807,4,
808,4,
809,4,
810,4,
811,4,
812,4,
813,4,
598,4,
113,4,
814,4,
815,4,
816,4,
817,4,
818,4,
819,4,
820,4,
821,4,
822,4,
823,4,
824,4,
825,4,
826,4,
827,4,
828,4,
829,4,
830,4,
831,4,
832,4,
833,4,
834,4,
835,4,
836,4,
837,4,
838,4,
839,4,
840,4,
841,4,
842,4,
843,4,
844,4,
455,4,
299,4,
845,4,
747,4,
846,4,
476,4,
847,4,
536,4,
73,4,
508,4,
848,4,
613,4,
711,4,
579,4,
534,4,
849,4,
850,4,
851,4,
852,4,
853,4,
854,4,
855,4,
856,4,
857,4,
858,4,
859,4,
860,4,
861,4,
862,4,
863,4,
864,4,
865,4,
866,4,
867,4,
868,4,
99,4,
869,4,
870,4,
871,4,
872,4,
873,4,
874,4,
875,4,
876,4,
877,4,
878,4,
879,4,
880,4,
881,4,
882,4,
332,4,
300,4,
296,4,
168,4,
471,4,
883,4,
560,4,
884,4,
885,4,
886,4,
887,4,
888,4,
889,4,
890,4,
891,4,
892,4,
893,4,
894,4,
895,4,
896,4,
897,4,
898,4,
899,4,
900,4,
901,4,
902,4,
903,4,
904,4,
905,4,
906,4,
907,4,
908,4,
909,4,
910,4,
911,4,
912,4,
913,4,
914,4,
915,4,
916,4,
917,4,
891,4,
918,4,
919,4,
920,4,
921,4,
922,4,
923,4,
924,4,
435,4,
600,4,
925,4,
926,4,
927,4,
928,4,
929,4,
930,4,2025-11-24 00:17:49.492+00
931,4,
932,4,
933,4,
934,4,
935,4,
80,4,
936,4,
937,4,
938,4,
939,4,
940,4,
941,4,
942,4,
943,4,
944,4,
945,4,
946,4,
947,4,
948,4,
949,4,
950,4,
951,4,
952,4,
710,4,
953,4,
408,4,
113,4,
256,4,
537,4,
296,4,
358,4,
747,4,
672,4,
301,4,
575,4,
350,4,
344,4,
431,4,
783,4,
169,4,
954,4,
257,4,
434,4,
580,4,
955,4,
956,4,
957,4,
958,4,
959,4,
960,4,
961,4,
962,4,
963,4,
964,4,
965,4,
966,4,
967,4,
968,4,
969,4,
970,4,
971,4,
972,4,
973,4,
974,4,
975,4,
976,4,
977,4,
978,4,
979,4,
980,4,
981,4,
982,4,
983,4,
984,4,
985,4,
986,4,
987,4,
988,4,
989,4,
990,4,
991,4,
992,4,
993,4,
994,4,
995,4,
514,4,
819,4,
404,4,
299,4,
451,4,
505,4,
996,4,
158,4,
256,4,
997,4,
998,4,
999,4,
1000,4,
1001,4,
1002,4,
1003,4,
1004,4,
1005,4,
1006,4,
1007,4,
1008,4,
1009,4,
1010,4,
1011,4,
1012,4,
1013,4,
1014,4,
1015,4,
1016,4,
1017,4,
1018,4,
1019,4,
1020,4,
1021,4,
1022,4,
1023,4,
1024,4,
1025,4,
1026,4,
1027,4,
1028,4,
1029,4,
1030,4,
1031,4,
1032,4,
1033,4,
1034,4,
1035,4,
1036,4,
1037,4,
1038,4,
1039,4,
1040,4,
752,4,
333,4,
1041,4,
134,4,
1042,4,
1043,4,
1044,4,
1045,4,
1046,4,
1047,4,
1048,4,
1049,4,
1050,4,
1051,4,
1052,4,
1053,4,
1054,4,
1055,4,
1056,4,
1057,4,
1058,4,
1059,4,
1060,4,
1061,4,
1062,4,
1063,4,
1064,4,
1065,4,
1066,4,
1067,4,
748,4,
1068,4,
159,4,
1069,4,
1070,4,
1071,4,
1072,4,
1073,4,
1074,4,
71,4,
1075,4,
1076,4,
1077,4,
1078,4,
1079,4,
1080,4,
1081,4,
1082,4,
1083,4,
1084,4,
1085,4,
1086,4,
1087,4,
1088,4,
1089,4,
1090,4,
1091,4,
1092,4,
1093,4,
1094,4,
1095,4,
1096,4,
1097,4,
514,4,
1098,4,
1099,4,
1100,4,
1101,4,
1102,4,
1103,4,
1104,4,
1105,4,
1106,4,
1107,4,
1108,4,
335,4,
1109,4,
1110,4,
1111,4,
1112,4,
1113,4,
1114,4,
1115,4,
1116,4,
1117,4,
1118,4,
1119,4,
1120,4,
1121,4,
1122,4,
1123,4,
601,4,
1124,4,
1125,4,
1126,4,
1127,4,
1128,4,
1129,4,
1130,4,
1131,4,
1132,4,
1133,4,
1134,4,
1135,4,
1136,4,
1137,4,
1138,4,
1139,4,
1140,4,
1141,4,
1142,4,
1143,4,
248,5,
373,5,
928,5,
1127,5,
933,5,
554,5,
425,5,
1098,5,
312,5,
1144,5,
1145,5,
408,5,
1146,5,
372,5,
1147,5,
1148,5,
376,5,
1149,5,
1150,5,
1151,5,
1152,5,
1153,5,
1154,5,
1155,5,
1156,5,
1157,5,
1158,5,
1159,5,
1160,5,
1163,5,
1164,5,
1165,5,
1166,5,
1167,5,
1168,5,
1169,5,
161,5,
1170,5,
1171,5,
1172,5,
475,5,
1173,5,
322,5,
1174,5,
1175,5,
1176,5,
159,5,
1003,5,
532,5,
887,5,
1177,5,
749,5,
660,5,
534,5,
135,5,
539,5,
1178,5,
748,5,
1179,5,
1180,5,
84,5,
1181,5,
1182,5,
1183,5,
1184,5,
1185,5,
1186,5,
1187,5,
1188,5,
1189,5,
1190,5,
1191,5,
1192,5,
1193,5,
1194,5,
1195,5,
1196,5,
1197,5,
290,5,
321,5,
1198,5,
1199,5,
1200,5,
1201,5,
1202,5,
1203,5,
1204,5,
1205,5,
1125,5,
348,5,
434,5,
1206,5,
1207,5,
1208,5,
1209,5,
1101,5,
435,5,
140,5,
1210,5,
1211,5,
1099,5,
1212,5,
1213,5,
1214,5,
1215,5,
647,5,
1216,5,
1217,5,
1218,5,
1219,5,
1220,5,
1221,5,
1222,5,
1223,5,
1224,5,
1225,5,
1226,5,
1227,5,
1228,5,
1229,5,
1230,5,
1231,5,
1232,5,
1233,5,
1234,5,
1235,5,
1236,5,
1237,5,
1238,5,
1239,5,
749,5,
134,5,
1240,5,
887,5,
368,5,
1241,5,
280,5,
1242,5,
751,5,
1243,5,
169,5,
171,5,
753,5,
1244,5,
537,5,
1069,5,
161,5,
1245,5,
1246,5,
1247,5,
854,5,
591,5,
1248,5,
1249,5,
385,5,
1250,5,
1251,5,
1252,5,
1253,5,
1254,5,
1255,5,
1256,5,
1257,5,
1258,5,
1259,5,
1260,5,
1261,5,
1262,5,
1263,5,
1264,5,
1265,5,
1266,5,
1267,5,
1268,5,
1269,5,
1270,5,
1271,5,
1272,5,
1273,5,
1274,5,
1275,5,
1276,5,
1277,5,
1278,5,
373,5,
1279,5,
816,5,
517,5,
1102,5,
408,5,
334,5,
958,5,
1280,5,
1281,5,
1282,5,
747,5,
1283,5,
429,5,
1284,5,
1285,5,
955,5,
1241,5,
514,5,
999,5,
1286,5,
1099,5,
1000,5,
960,5,
1287,5,
1288,5,
1289,5,
1290,5,
1291,5,
1292,5,
1293,5,
1294,5,
1295,5,
1296,5,
1297,5,
1298,5,
1299,5,
1300,5,
1301,5,
1302,5,
1303,5,
1304,5,
1305,5,
1306,5,
1307,5,
1308,5,
1309,5,
1310,5,
1311,5,
1312,5,
621,5,
1313,5,
1314,5,
1315,5,
1316,5,
1317,5,
1318,5,
1319,1,
1320,1,
1321,6,
888,6,
1322,6,
672,6,
1323,6,
1324,6,
372,6,
280,6,
1325,6,
1326,6,
82,6,
128,6,
81,6,
1327,6,
290,6,
86,6,
448,6,
98,6,
257,6,
504,6,
1328,6,
71,6,
96,6,
93,6,
1319,6,
249,6,
90,6,
88,6,
89,6,
87,6,
1320,6,
1329,6,
101,6,
99,6,
100,6,
711,6,
127,6,
428,6,
143,6,
126,6,
125,6,
1330,6,
171,6,
313,6,
252,6,
112,6,
120,6,
119,6,
293,6,
118,6,
117,6,
114,6,
1331,6,
131,6,
1332,6,
1333,6,
132,6,
1334,6,
1335,6,
1336,6,
129,6,
133,6,
1337,6,
1338,6,
256,6,
1339,6,
255,6,
1340,6,
241,6,
242,6,
1341,6,
251,6,
1145,6,
245,6,
818,6,
243,6,
161,6,
244,6,
246,6,
1342,6,
1343,6,
1344,6,
1345,6,
1346,6,
1347,6,
1348,6,
1349,6,
1350,6,
1351,6,
1352,6,
1353,6,
1354,6,
1355,6,
1182,6,
146,6,
145,6,
1356,6,
1357,6,
1358,6,
140,6,
1359,6,
159,6,
135,6,
134,6,
540,6,
1360,6,
178,6,
137,6,
1361,6,
1362,6,
1363,6,
1364,6,
1365,6,
1366,6,
1367,6,
147,6,
1051,6,
1368,6,
1369,6,
1370,6,
194,6,
187,6,
1371,6,
1372,6,
186,6,
185,6,
748,6,
121,6,
1373,6,
1374,6,
181,6,
1375,6,
180,6,
1376,6,
1377,6,
204,6,
202,6,
1378,6,
1379,6,2026-01-06 15:38:01.443+00
1380,6,
1381,6,
1382,6,
198,6,
1383,6,
196,6,
554,6,2026-01-06 16:02:04.941+00
449,6,2026-01-06 16:02:04.988+00
1388,6,2026-01-06 16:02:05.013+00
300,6,2026-01-06 16:02:05.062+00
92,6,2026-01-06 16:02:05.083+00
91,6,2026-01-06 16:02:05.107+00
1392,6,2026-01-06 16:02:05.132+00
311,6,2026-01-06 16:02:05.202+00
1384,6,2026-01-06 16:02:05.242+00
1385,6,2026-01-06 16:02:05.302+00
1387,6,2026-01-06 16:02:05.348+00
1389,6,2026-01-06 16:02:05.393+00
1390,6,2026-01-06 16:02:05.437+00
1391,6,2026-01-06 16:02:05.467+00
1386,6,2026-01-06 16:02:05.515+00
1393,6,2026-01-06 16:02:05.557+00
319,6,2026-01-06 16:02:05.586+00
554,6,
314,6,
449,6,
1394,6,
300,6,
92,6,
91,6,
1395,6,
311,6,
319,6,
1396,6,
1397,6,
1398,6,
1399,6,
1400,6,
1401,6,
1402,6,
1403,6,
1404,6,
383,6,
334,6,
322,6,
325,6,
333,6,
387,6,
1405,6,
169,6,
324,6,
330,6,
389,6,
326,6,
240,6,
297,6,
323,6,
670,6,
327,6,
1406,6,
1407,6,
339,6,
1409,6,
1410,6,
1411,6,
1408,6,2026-01-06 16:09:23.467+00
340,6,
342,6,
1412,6,
338,6,
1413,6,
399,6,
341,6,
1414,6,
1415,6,
284,6,
1008,6,
283,6,
282,6,
1416,6,
1417,6,
166,6,
1000,6,
1418,6,
247,6,
1419,6,
288,6,
1420,6,
291,6,
1421,6,
1422,6,
286,6,
292,6,
1423,6,
287,6,
258,6,
360,6,
301,6,
453,6,
532,6,
76,6,
347,6,
1424,6,
1425,6,
1426,6,
259,6,
179,6,
355,6,
1427,6,
366,6,
1428,6,
1429,6,
1430,6,
1202,6,
1431,6,
365,6,
364,6,
1432,6,
367,6,
1433,6,
362,6,
1434,6,
172,7,
676,7,
1435,7,
674,7,
171,7,
1436,7,
168,7,
476,7,
1437,7,
1438,7,
1439,7,
1440,7,
176,7,
174,7,
173,7,
1441,7,
1442,7,
1443,7,
401,7,
404,7,
405,7,
715,7,
370,7,
1444,7,
1445,7,
139,7,
407,7,
409,7,
183,7,
410,7,
421,7,
851,7,
422,7,
1446,7,
415,7,
419,7,
413,7,
1447,7,
1448,7,
1449,7,
1450,7,
1451,7,
1452,7,
1453,7,
1454,7,
414,7,
882,7,
412,7,
471,7,
472,7,
368,7,
473,7,
480,7,
1455,7,
184,7,
1456,7,
475,7,
477,7,
580,7,
373,7,
817,7,
456,7,
1242,7,
483,7,
296,7,
651,7,
481,7,
482,7,
479,7,
491,7,
488,7,
1457,7,
490,7,
502,7,
1458,7,
1459,7,
1460,7,
489,7,
1461,7,
1462,7,
1463,7,
1464,7,
1264,7,
1465,7,
1466,7,
1467,7,
1468,7,
1469,7,
434,7,
425,7,
426,7,
1470,7,
1471,7,
557,7,
848,7,
281,7,
431,7,
751,7,
432,7,
436,7,
1472,7,
444,7,
438,7,
442,7,
1473,7,
1474,7,
1475,7,
1250,7,
1476,7,
443,7,
445,7,
1477,7,
515,7,
315,7,
506,7,
350,7,
1478,7,
332,7,
507,7,
1479,7,
509,7,
511,7,
1480,7,
714,7,
512,7,
513,7,
344,7,
514,7,
519,7,
1481,7,
525,7,
1482,7,
1483,7,
1484,7,
1485,7,
1486,7,
526,7,
521,7,
1487,7,
1488,7,
527,7,
1489,7,
1490,7,
1491,7,
711,7,
588,7,
144,7,
143,7,
574,7,
185,7,
299,7,
1492,7,
1102,7,
1493,7,
576,7,
577,7,
712,7,
1494,7,
344,7,
582,7,
1495,7,
1496,7,
1497,7,
1498,7,
1499,7,
1038,7,
1500,7,
585,7,
568,7,
1501,7,
1502,7,
285,7,
675,7,
160,7,
598,7,
600,7,
745,7,
595,7,
1503,7,
328,7,
1504,7,
1505,7,
1506,7,
1507,7,
1508,7,
1509,7,
1510,7,
1511,7,
1512,7,
1513,7,
1181,7,
1514,7,
1180,7,
83,7,
1515,7,
748,7,
533,7,
1516,7,
1517,7,
535,7,
660,7,
536,7,
537,7,
1518,7,
1519,7,
1520,7,
1521,7,
1522,7,
1523,7,
544,7,
1524,7,
1525,7,
1526,7,
1527,7,
1528,7,
1529,7,2026-01-07 19:56:31.646+00
402,7,2026-01-07 19:56:42.567+00
1530,7,
402,7,
649,7,
656,7,
652,7,
435,7,
657,7,
1531,7,
658,7,
655,7,
653,7,
178,7,
654,7,
1244,7,
1532,7,
1533,7,
1534,7,
666,7,
668,7,
1535,7,
667,7,
1536,7,
669,7,
665,7,
663,7,
1537,7,
664,7,
1538,7,
612,7,
1539,7,
1540,7,
617,7,
1541,7,
331,7,
1542,7,
597,7,
618,7,
1543,7,
1544,7,
1545,7,
1546,7,
1547,7,
620,7,
1548,7,
619,7,
1549,7,
1550,7,
1551,7,
1552,7,
1553,7,
1743,12,
1744,12,
1745,12,
1653,12,
1801,13,
1802,13,
1803,13,
1804,13,
1805,13,
1806,13,
129,13,
918,13,
350,13,
349,13,
346,13,
710,13,
345,13,
1373,13,
118,13,
1807,13,
1808,13,
1045,13,
408,13,
455,13,
279,13,
